gameid,genres
1166290,"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']"
1392600,"['Indie', 'Racing', 'Simulation']"
342300,"['Action', 'Indie']"
249630,"['Action', 'Adventure', 'Indie', 'RPG']"
1708460,"['Action', 'Indie', 'Early Access']"
261550,"['Action', 'Indie', 'RPG', 'Simulation', 'Strategy']"
576470,"['Adventure', 'Casual', 'Indie', 'Early Access']"
296470,"['Indie', 'Simulation', 'Sports']"
220860,"['Action', 'Adventure', 'Indie']"
1161170,"['Adventure', 'Casual', 'Indie']"
326180,"['Adventure', 'Casual', 'Indie']"
553310,"['Action', 'Indie', 'Sports']"
930780,"['Indie', 'Strategy']"
420740,"['Adventure', 'RPG']"
515960,"['Adventure', 'Indie']"
252290,"['Adventure', 'Indie']"
33900,"['Action', 'Simulation', 'Strategy']"
602960,"['Action', 'Indie', 'Simulation', 'Strategy']"
10220,['Action']
1271700,['Racing']
400170,"['Action', 'Adventure', 'Indie', 'RPG']"
624270,"['Adventure', 'Indie']"
1265860,"['Racing', 'Sports']"
242550,"['Action', 'Adventure']"
270150,"['Action', 'Indie']"
391040,"['Racing', 'Simulation', 'Sports']"
844330,"['Gore', 'Action', 'Adventure', 'Simulation', 'Strategy']"
1235140,"['Action', 'Adventure', 'RPG']"
678560,['RPG']
218620,"['Action', 'RPG']"
1180660,"['Adventure', 'Free To Play']"
1061010,"['Adventure', 'Casual', 'Indie', 'RPG']"
551110,"['Casual', 'Indie']"
1216320,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']"
209650,['Action']
550010,"['Action', 'Indie', 'Simulation']"
47870,['Racing']
203350,"['RPG', 'Strategy']"
203830,"['Adventure', 'Indie']"
368590,['Indie']
677340,"['Indie', 'Strategy']"
40950,"['Simulation', 'Strategy']"
578650,['RPG']
1225330,"['Simulation', 'Sports']"
1149460,"['Action', 'Adventure', 'Simulation']"
253690,"['Action', 'Adventure', 'Casual', 'Indie']"
342640,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
227580,"['Action', 'Casual', 'Indie', 'RPG']"
324570,['Action']
1190000,"['Racing', 'Simulation']"
607890,"['Action', 'Adventure', 'Casual', 'RPG']"
493580,['Adventure']
1134570,"['Racing', 'Simulation', 'Sports']"
743450,"['Indie', 'Simulation']"
604540,"['RPG', 'Strategy']"
418150,"['Action', 'Indie']"
776960,"['Action', 'Adventure', 'Casual', 'Indie']"
638070,"['Action', 'Indie', 'Simulation', 'Strategy']"
529950,"['Action', 'Casual', 'Indie', 'Sports']"
224860,"['Indie', 'Strategy']"
304950,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
656240,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']"
1484900,"['Action', 'Adventure', 'Casual']"
24780,"['Simulation', 'Strategy']"
433530,"['Action', 'Indie', 'Massively Multiplayer']"
22300,['RPG']
1233570,"['Action', 'Adventure']"
1065100,"['Adventure', 'Indie', 'RPG', 'Simulation']"
40970,"['Simulation', 'Strategy']"
215530,"['Action', 'Adventure', 'Indie', 'RPG']"
1274490,"['Indie', 'Simulation']"
1629200,"['Action', 'RPG']"
225360,"['Action', 'RPG']"
1115640,"['Adventure', 'Indie', 'RPG', 'Strategy']"
442070,"['Casual', 'Indie', 'Strategy']"
368230,"['Indie', 'Simulation', 'Strategy']"
265550,['Action']
525700,['Simulation']
254460,"['Action', 'Adventure']"
330830,['Adventure']
1057680,"['Adventure', 'Casual', 'Indie', 'Simulation']"
257850,"['Action', 'Adventure', 'Indie', 'RPG']"
1102130,"['Adventure', 'Casual', 'Indie']"
262280,"['RPG', 'Simulation', 'Strategy']"
1003520,"['Casual', 'Indie', 'Simulation']"
1304680,"['Action', 'Adventure', 'Indie']"
346940,"['Adventure', 'Indie', 'RPG', 'Strategy']"
587430,['Adventure']
944220,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
502520,"['Indie', 'Simulation', 'Strategy']"
115300,['Action']
513510,"['Action', 'Casual', 'Indie']"
235380,['Strategy']
248800,"['Adventure', 'Casual', 'Indie', 'RPG']"
515180,['Simulation']
250500,"['Action', 'Adventure', 'Indie']"
1127500,"['Casual', 'Indie', 'Simulation', 'Strategy']"
6900,['Action']
512220,"['Action', 'Adventure', 'Indie']"
746580,"['Action', 'Indie']"
1233270,['Adventure']
1464930,"['Casual', 'Indie']"
1011670,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Simulation']"
1239260,"['Casual', 'Indie', 'Racing']"
1222680,"['Action', 'Adventure', 'Racing', 'Sports']"
367580,"['Casual', 'Indie']"
1203360,"['Casual', 'Indie', 'Strategy']"
58520,"['Sports', 'Strategy']"
626690,"['Action', 'RPG']"
12200,"['Action', 'Adventure']"
546430,"['Adventure', 'Indie', 'RPG', 'Strategy']"
382560,"['Action', 'Adventure', 'Indie', 'Racing']"
375820,"['Casual', 'Indie', 'Simulation']"
258180,"['Action', 'Adventure', 'RPG']"
959890,"['Adventure', 'Indie', 'RPG']"
271970,"['Indie', 'RPG']"
703080,"['Casual', 'Simulation', 'Strategy']"
741820,['Action']
640990,['Adventure']
285310,"['Simulation', 'Strategy']"
345200,"['Action', 'Adventure', 'Casual', 'Indie']"
34600,['Strategy']
946720,"['Casual', 'Indie', 'Simulation']"
8140,"['Action', 'Adventure']"
204880,"['Action', 'Indie', 'Simulation', 'Strategy']"
893850,"['Adventure', 'Indie', 'RPG']"
844660,"['Casual', 'Indie']"
238750,['RPG']
748610,"['Adventure', 'Casual', 'Simulation']"
318020,"['Indie', 'Strategy']"
1348300,"['Adventure', 'Indie', 'RPG']"
318220,"['Action', 'Adventure', 'Simulation']"
292410,['Racing']
861350,"['Action', 'Indie', 'RPG', 'Simulation', 'Sports', 'Early Access']"
96100,"['Action', 'Casual', 'Indie']"
242700,['Action']
1552810,['Adventure']
655770,"['Adventure', 'Indie', 'Simulation']"
760640,"['Indie', 'Simulation', 'Sports', 'Early Access']"
1659040,"['Action', 'Adventure']"
345370,['Utilities']
230190,"['Indie', 'Simulation', 'Strategy']"
72200,"['Casual', 'Indie', 'Simulation']"
450860,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']"
971680,[]
332570,[]
437920,[]
418240,[]
1150890,[]
500260,"['Action', 'Indie']"
587620,[]
34900,['Indie']
1087270,"['Indie', 'Simulation', 'Sports', 'Strategy']"
477740,['Adventure']
605990,"['Adventure', 'Casual', 'Indie', 'Simulation']"
436320,"['Action', 'Indie', 'Strategy']"
10680,['Action']
994890,[]
1406990,"['Adventure', 'Casual', 'Indie']"
326150,"['Action', 'Indie', 'RPG']"
255070,"['Action', 'Adventure', 'Indie']"
230980,"['Adventure', 'Indie']"
400580,"['Indie', 'RPG', 'Simulation', 'Strategy']"
261510,"['Adventure', 'Indie']"
260230,['Adventure']
1034940,['Adventure']
1062140,"['Adventure', 'Indie', 'RPG']"
457140,"['Indie', 'Simulation']"
373770,"['Indie', 'RPG']"
107300,"['Indie', 'RPG']"
268500,['Strategy']
365160,"['Adventure', 'Indie']"
1674170,"['Action', 'Indie', 'Simulation', 'Early Access']"
1048100,"['Action', 'Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']"
508290,"['Action', 'Casual', 'Indie']"
1347030,"['Adventure', 'Indie']"
340270,"['Casual', 'Indie']"
1847240,"['Casual', 'Indie', 'Simulation', 'Strategy']"
222730,"['Indie', 'Simulation', 'Strategy']"
1149550,"['Adventure', 'RPG', 'Simulation', 'Strategy']"
537110,"['Adventure', 'Indie', 'RPG']"
242860,"['Action', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy']"
1001140,['Casual']
3900,['Strategy']
1092590,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Early Access']"
47810,['RPG']
2270,['Action']
263020,"['Action', 'Casual', 'Indie', 'Sports']"
3330,['Casual']
552080,"['Action', 'Indie', 'Simulation']"
255520,"['Indie', 'Simulation']"
1518810,"['Casual', 'Indie', 'Simulation']"
325210,"['Adventure', 'Casual', 'Indie']"
1648590,"['Adventure', 'Indie', 'RPG']"
954870,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Early Access']"
547910,"['Indie', 'Simulation']"
280600,"['Action', 'Indie', 'RPG']"
243120,"['Action', 'Adventure', 'Indie']"
583470,"['Action', 'Adventure', 'Indie']"
668630,"['Adventure', 'Casual', 'Indie']"
1859360,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
391720,"['Adventure', 'Indie']"
391490,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
18500,"['Indie', 'Strategy']"
628770,"['Indie', 'RPG']"
1769420,"['Action', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']"
295790,"['Action', 'Adventure', 'Casual', 'Indie']"
353560,"['Adventure', 'Casual', 'Indie']"
712730,"['Adventure', 'Indie', 'Simulation']"
1162750,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
623340,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Simulation']"
224480,"['Action', 'Adventure', 'Indie']"
257510,"['Action', 'Adventure', 'Indie']"
404620,"['Casual', 'Indie', 'Simulation', 'Strategy']"
1543030,"['Action', 'Adventure', 'RPG']"
360430,"['Action', 'Adventure']"
1484280,"['Adventure', 'Indie', 'RPG', 'Strategy']"
809880,"['Adventure', 'Casual', 'Indie']"
1330460,"['Indie', 'Strategy', 'Early Access']"
250380,"['Adventure', 'Casual']"
219890,"['Adventure', 'Indie']"
716640,"['Simulation', 'Strategy']"
438030,"['Action', 'Casual']"
899970,"['Casual', 'Indie']"
466130,"['Action', 'Adventure', 'Indie']"
475150,"['Action', 'RPG']"
324310,['Simulation']
238430,"['Action', 'Adventure', 'Indie']"
1146630,"['Action', 'Casual', 'Indie', 'RPG']"
823500,"['Action', 'Adventure', 'Indie', 'Simulation']"
1486630,"['Action', 'Indie']"
362960,"['Adventure', 'RPG']"
430210,"['Action', 'Indie']"
1007040,['Action']
429720,"['Action', 'Adventure', 'Indie']"
897450,"['Action', 'Adventure', 'Casual', 'Indie']"
41700,"['Action', 'RPG']"
400,['Action']
612070,[]
865090,"['Action', 'Indie']"
510420,['Indie']
407720,['Casual']
684580,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
1874170,"['Action', 'Simulation', 'Sports']"
573090,['Simulation']
252610,"['Action', 'Indie', 'RPG']"
746850,"['Adventure', 'Indie', 'RPG']"
677160,"['Adventure', 'Casual', 'Indie']"
597760,"['Adventure', 'Indie']"
1192640,"['Casual', 'RPG']"
212480,"['Racing', 'Sports']"
301860,['Adventure']
1434950,"['Action', 'Adventure', 'Indie', 'Strategy']"
1580780,"['Action', 'Adventure']"
719890,"['Adventure', 'Indie', 'Massively Multiplayer', 'Simulation', 'Early Access']"
42960,['Strategy']
1227530,"['Indie', 'Strategy']"
979690,"['Action', 'Adventure', 'Indie', 'RPG']"
346730,"['Action', 'Casual', 'Indie']"
223100,"['Action', 'Adventure']"
1030830,"['Action', 'Adventure']"
1426210,"['Action', 'Adventure']"
290280,"['Action', 'Indie']"
751780,"['Action', 'Adventure', 'Indie', 'Simulation']"
248820,"['Action', 'Indie', 'RPG']"
780280,"['Casual', 'Indie', 'Simulation', 'Sports']"
1374930,"['Indie', 'RPG']"
1045720,"['Action', 'Adventure', 'Indie']"
920690,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']"
207140,"['Action', 'Casual', 'Indie', 'Racing', 'Sports']"
341310,"['Adventure', 'Indie', 'RPG']"
397540,"['Action', 'RPG']"
262150,"['Action', 'Casual', 'Indie']"
904400,"['Indie', 'RPG']"
65610,['RPG']
726110,['Simulation']
219680,"['Adventure', 'Casual', 'Indie']"
745920,"['Adventure', 'Indie', 'Massively Multiplayer', 'RPG']"
6510,"['Action', 'Adventure']"
544750,['Action']
1517340,"['Adventure', 'Indie']"
113020,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
273500,"['Action', 'Indie']"
360940,"['Action', 'Indie']"
15210,['Simulation']
301190,"['Action', 'Casual', 'Indie']"
200170,['Strategy']
70000,"['Action', 'Indie']"
1010860,"['Action', 'Casual', 'Indie', 'Massively Multiplayer', 'RPG']"
259080,"['Action', 'Adventure']"
257750,"['Action', 'Adventure', 'Casual', 'Indie']"
438270,"['Adventure', 'Indie', 'RPG']"
39140,['RPG']
1794680,"['Action', 'Casual', 'Indie', 'RPG']"
666150,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
46460,['Adventure']
339580,"['Adventure', 'Indie', 'RPG', 'Strategy']"
251730,"['Adventure', 'Indie', 'RPG']"
200260,"['Action', 'Adventure']"
271820,"['Adventure', 'Casual', 'Indie']"
1149440,"['Action', 'RPG']"
1038250,"['Action', 'Adventure', 'Casual', 'Racing', 'Sports']"
1022780,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy']"
688470,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
712100,"['Action', 'Strategy']"
303310,['Adventure']
585890,"['Adventure', 'Casual', 'Indie']"
1740720,"['Action', 'Indie']"
1159560,"['Action', 'Indie']"
310080,"['Casual', 'Indie', 'Simulation']"
582270,"['Casual', 'Indie', 'RPG', 'Simulation']"
2200,['Action']
314230,"['Action', 'Indie', 'Early Access']"
1147450,"['Indie', 'RPG']"
567060,"['Action', 'Indie']"
212010,"['Action', 'Indie', 'Simulation', 'Strategy']"
746940,"['Indie', 'Racing', 'Sports']"
272470,"['Action', 'Adventure', 'Indie', 'RPG']"
489830,['RPG']
264140,"['Adventure', 'Indie', 'RPG', 'Simulation']"
1563180,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']"
250760,"['Action', 'Adventure', 'Indie']"
391540,"['Indie', 'RPG']"
754150,"['Casual', 'Indie', 'Simulation']"
1250,['Action']
756590,['RPG']
1696810,"['Indie', 'Simulation']"
1041840,"['Action', 'Simulation']"
19030,[]
635320,"['Adventure', 'Indie']"
1609080,"['Indie', 'Simulation']"
226840,"['RPG', 'Strategy']"
388410,"['Action', 'Adventure', 'RPG']"
447020,['Simulation']
255390,['Adventure']
231160,"['Action', 'Adventure', 'Indie']"
1225560,"['Action', 'Adventure']"
370350,"['Indie', 'Simulation', 'Early Access']"
1002560,"['Adventure', 'Casual', 'Indie']"
838350,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy', 'Early Access']"
222980,"['Action', 'Indie', 'RPG']"
220660,"['Indie', 'Strategy']"
1086640,"['Action', 'Adventure', 'Indie', 'Racing', 'Simulation']"
425580,"['Adventure', 'Indie']"
1118200,"['Action', 'Casual', 'Indie', 'Simulation']"
597220,"['Adventure', 'Indie', 'RPG']"
523660,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
10180,['Action']
235210,"['Action', 'Adventure']"
876850,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
8500,"['Action', 'Massively Multiplayer', 'RPG', 'Strategy', 'Free To Play']"
356570,"['Action', 'Indie', 'Strategy']"
327410,"['Adventure', 'Indie', 'RPG']"
960990,"['Action', 'Adventure']"
1238810,['Action']
4580,['Strategy']
1469910,['Casual']
207150,[]
1157220,[]
955740,[]
316010,[]
429660,[]
425220,['Action']
333420,"['Action', 'Adventure', 'Strategy']"
6020,['Action']
353270,[]
363930,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
362620,"['Indie', 'Simulation', 'Strategy', 'Early Access']"
782330,['Action']
527420,"['Adventure', 'Casual']"
675260,['Adventure']
1612620,"['Action', 'Adventure', 'Indie', 'Early Access']"
3720,['Strategy']
313630,"['Adventure', 'Indie', 'Simulation']"
577410,"['Action', 'Indie']"
1621070,"['Action', 'Adventure', 'Casual', 'Massively Multiplayer', 'Early Access']"
1578650,"['Adventure', 'Indie', 'RPG']"
22100,"['Indie', 'RPG']"
991560,['Action']
514900,"['Adventure', 'Indie']"
7600,['Strategy']
937310,"['Indie', 'Strategy', 'Free To Play']"
2320,['Action']
442780,"['Action', 'Indie']"
368370,"['Adventure', 'Casual', 'Indie', 'Simulation']"
15620,['Strategy']
1594940,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Early Access']"
42990,['Strategy']
322190,"['RPG', 'Strategy']"
1293230,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Sports', 'Strategy']"
224500,"['Indie', 'Simulation', 'Strategy']"
665360,"['Casual', 'Indie', 'RPG', 'Simulation']"
415590,['Action']
1481080,['Adventure']
55150,['Action']
442120,['Simulation']
913740,"['Indie', 'RPG']"
389670,"['Action', 'Indie', 'Racing', 'Simulation', 'Sports']"
253190,"['Indie', 'Simulation', 'Strategy']"
298610,"['Adventure', 'Casual', 'Free To Play']"
491540,"['Simulation', 'Early Access']"
31280,"['Casual', 'Sports']"
495420,"['Action', 'RPG', 'Simulation']"
726360,"['Action', 'Adventure', 'Massively Multiplayer']"
461620,"['Indie', 'Simulation', 'Strategy']"
261180,"['Action', 'Indie', 'Sports']"
1191840,"['Casual', 'Indie', 'Strategy']"
272510,"['Action', 'Adventure']"
11450,['RPG']
1037190,"['Action', 'Casual', 'Indie', 'Sports']"
637650,['RPG']
1591870,"['Action', 'Adventure', 'Indie', 'Racing']"
241410,"['Action', 'Indie', 'Strategy']"
1819020,"['Action', 'Indie', 'RPG']"
1449690,['Adventure']
1019310,"['Adventure', 'Indie']"
274230,"['Action', 'Indie']"
409660,"['Action', 'Adventure', 'Indie']"
233860,"['Action', 'Indie', 'RPG', 'Simulation', 'Strategy']"
1156990,['Adventure']
798290,"['Racing', 'Simulation', 'Sports']"
1230140,"['Adventure', 'Casual']"
355680,['Strategy']
1130410,"['Action', 'Indie']"
296490,"['Action', 'Indie', 'Strategy']"
609320,"['Action', 'Adventure', 'Indie']"
226580,"['Racing', 'Sports']"
445980,"['Action', 'Adventure', 'Indie']"
278910,"['Indie', 'Strategy']"
202750,"['Action', 'Adventure']"
252350,"['Action', 'Indie']"
1191120,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
674750,"['Action', 'Indie']"
612100,"['Casual', 'Indie']"
1025600,"['Action', 'Strategy']"
218640,"['Violent', 'Gore', 'Action', 'Adventure', 'Indie']"
720620,"['Indie', 'RPG', 'Simulation', 'Early Access']"
991170,"['Casual', 'Indie', 'Simulation']"
241240,"['Casual', 'Indie', 'Simulation']"
427100,"['Casual', 'Simulation']"
634340,"['Casual', 'Indie']"
564310,"['Action', 'Indie']"
1302240,"['Action', 'Adventure', 'Indie']"
214770,"['Action', 'Adventure', 'Indie']"
1342330,"['Casual', 'Indie', 'Simulation', 'Strategy']"
515220,"['Racing', 'Simulation', 'Sports']"
801630,['Action']
945360,['Casual']
251130,[]
285190,"['Action', 'Simulation', 'Strategy']"
580720,['Simulation']
440310,"['Action', 'Adventure', 'Indie', 'Strategy', 'Early Access']"
248860,"['Indie', 'RPG', 'Strategy']"
35450,"['Action', 'Massively Multiplayer', 'Simulation']"
249680,"['Action', 'Adventure']"
739630,"['Action', 'Indie', 'Early Access']"
1112930,"['Indie', 'RPG']"
977950,['Indie']
311140,['Action']
482300,"['Adventure', 'Indie', 'Simulation']"
234650,"['Adventure', 'Indie', 'RPG', 'Strategy']"
633360,"['Action', 'Adventure', 'Indie']"
250900,['Action']
10150,"['Action', 'Adventure']"
953490,"['Action', 'Adventure', 'Indie']"
40990,[]
12520,['Racing']
873980,"['Casual', 'Indie', 'Strategy']"
1878740,"['Action', 'Indie']"
367450,"['Indie', 'Simulation']"
274310,"['Indie', 'RPG']"
330390,"['Adventure', 'RPG']"
1637730,"['Adventure', 'Indie', 'RPG', 'Strategy']"
1286350,"['Action', 'Adventure', 'Indie']"
9350,['Strategy']
1097800,"['Action', 'Adventure']"
111900,[]
740130,"['Action', 'RPG']"
315460,"['Action', 'Indie', 'RPG', 'Strategy']"
247000,"['Indie', 'RPG', 'Strategy']"
393080,['Action']
936790,"['Action', 'Adventure']"
259720,"['Adventure', 'Indie', 'Simulation']"
502500,"['Action', 'Simulation']"
761600,['Action']
65530,"['RPG', 'Strategy']"
259390,"['Action', 'Indie']"
645090,"['Casual', 'Indie']"
70400,"['RPG', 'Indie']"
489520,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy', 'Free To Play']"
552100,['Simulation']
922400,"['Casual', 'Indie']"
300300,"['Casual', 'Indie', 'Strategy']"
1106750,"['Action', 'Free To Play', 'Strategy', 'Early Access']"
496810,[]
1020820,"['Animation & Modeling', 'Design & Illustration', 'Web Publishing']"
20900,"['Action', 'RPG']"
557040,"['Action', 'Indie']"
653930,"['Casual', 'Indie', 'Simulation']"
312200,"['Action', 'Adventure', 'Indie', 'RPG']"
1255650,"['Action', 'Casual', 'Indie']"
41000,"['Action', 'Indie']"
427910,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
622040,"['Action', 'Casual', 'Indie', 'Simulation', 'Early Access']"
463270,"['Action', 'Adventure', 'Indie']"
757310,"['Adventure', 'Indie', 'RPG']"
544390,"['Adventure', 'Indie', 'Simulation', 'Strategy']"
1227780,"['Action', 'Indie', 'Strategy']"
25900,"['RPG', 'Strategy']"
243930,"['Action', 'RPG']"
951440,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']"
15270,['Action']
343360,"['Casual', 'Indie', 'Strategy']"
263300,['Action']
521350,"['Casual', 'Indie']"
1220140,"['Action', 'Indie', 'Simulation', 'Strategy']"
606800,"['Casual', 'Indie', 'Simulation', 'Strategy']"
46500,"['Adventure', 'Casual']"
329490,['Action']
732690,"['Action', 'Casual']"
287020,['Adventure']
679260,[]
39150,[]
833040,"['Adventure', 'Indie', 'RPG', 'Simulation']"
1051200,"['Action', 'Adventure', 'Indie']"
944010,['Strategy']
220440,"['Action', 'Adventure']"
1213740,"['Action', 'Indie', 'RPG', 'Early Access']"
344910,"['Action', 'Adventure', 'Indie']"
370020,"['Action', 'Indie', 'RPG', 'Strategy']"
286810,"['Action', 'Racing']"
236510,"['Action', 'Simulation', 'Strategy']"
604450,"['Adventure', 'Indie']"
1252330,['Action']
369290,['Adventure']
296870,"['Adventure', 'Casual', 'Indie']"
400940,"['Action', 'Adventure', 'Indie']"
499520,['Adventure']
63610,"['Adventure', 'Casual']"
379210,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Early Access']"
860510,['Adventure']
758330,"['Action', 'Adventure', 'RPG']"
1100140,"['Action', 'Indie']"
1404210,"['Action', 'Adventure']"
243970,"['Action', 'Indie', 'Strategy']"
262940,['Adventure']
209670,"['Action', 'Indie', 'Strategy']"
248630,"['Action', 'Indie', 'RPG', 'Early Access']"
1282730,"['Indie', 'RPG', 'Strategy']"
296710,['Indie']
71230,"['Action', 'Racing']"
412620,"['Action', 'Casual', 'Indie']"
410820,"['Action', 'Indie']"
1063310,"['Action', 'Adventure', 'Casual', 'Indie']"
1388880,"['Casual', 'Indie']"
495570,[]
397060,"['Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']"
306410,"['Casual', 'Indie']"
318430,"['Adventure', 'Indie']"
1195460,"['Action', 'Free To Play']"
2210,['Action']
404680,"['Action', 'Adventure', 'Indie']"
1057090,['Action']
468920,"['Casual', 'Simulation', 'Sports']"
1546860,"['Action', 'Adventure', 'Casual', 'Simulation']"
307110,"['Action', 'Indie', 'Simulation']"
429050,"['Action', 'Indie', 'Simulation', 'Early Access']"
223810,"['Action', 'Adventure', 'RPG']"
65540,[]
1509090,[]
299360,[]
29800,[]
348470,[]
239200,[]
440640,[]
406150,"['Adventure', 'Casual', 'Indie']"
1272320,"['Indie', 'Simulation', 'Strategy']"
576810,"['Action', 'Indie']"
834910,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Early Access']"
247910,"['Action', 'Adventure']"
428660,"['Action', 'Adventure', 'Indie']"
40,['Action']
589770,"['Violent', 'Action', 'Adventure', 'Indie', 'Early Access']"
1900340,"['Adventure', 'Indie']"
1098292,['Action']
779640,"['Adventure', 'Indie', 'Simulation']"
1141100,"['Indie', 'RPG']"
223750,"['Simulation', 'Free To Play']"
280,['Action']
277590,"['Action', 'Adventure']"
394310,"['Indie', 'RPG', 'Strategy']"
978520,"['Indie', 'RPG', 'Strategy']"
626610,"['Action', 'Racing', 'Simulation', 'Sports']"
252490,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']"
299740,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']"
1125480,"['Adventure', 'Indie', 'RPG', 'Simulation']"
1454890,['Action']
319140,"['Action', 'Indie']"
295590,"['Indie', 'RPG', 'Simulation', 'Strategy']"
873840,"['Casual', 'Simulation', 'Strategy']"
543870,"['Action', 'Adventure', 'Strategy']"
365960,"['Racing', 'Simulation', 'Sports']"
571740,"['Casual', 'Indie', 'Simulation', 'Sports']"
690790,"['Racing', 'Simulation', 'Sports']"
363440,['Action']
339200,"['Action', 'Adventure', 'Indie', 'RPG']"
334040,['Action']
427250,"['Indie', 'Simulation', 'Strategy']"
212070,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Free To Play']"
1395850,['RPG']
302610,"['Action', 'Indie']"
650760,"['Adventure', 'RPG', 'Strategy']"
612880,['Action']
38410,['RPG']
900883,[]
730620,"['Action', 'Adventure', 'Casual', 'Indie']"
48720,"['Action', 'RPG']"
17410,"['Action', 'Adventure']"
296830,"['Action', 'Adventure', 'Indie', 'Simulation']"
241930,[]
107310,"['Indie', 'RPG']"
883710,['Action']
336140,"['Adventure', 'Indie', 'RPG']"
1307580,"['Adventure', 'Casual', 'Indie']"
901776,"['Strategy', 'Indie', 'Casual', 'Simulation']"
236370,"['Action', 'Indie', 'RPG', 'Simulation', 'Early Access']"
238320,"['Action', 'Adventure', 'Indie']"
262960,"['Action', 'Adventure', 'Indie', 'RPG']"
1250650,['Simulation']
3590,['Strategy']
208480,['Adventure']
644560,[]
250560,"['Indie', 'RPG']"
504370,"['Action', 'Free To Play']"
21010,['Action']
115100,"['Adventure', 'Casual', 'RPG']"
220260,"['Casual', 'Simulation']"
1304550,"['Casual', 'Indie']"
544330,"['Adventure', 'Casual', 'Indie']"
658850,"['Indie', 'Simulation', 'Strategy']"
1026680,"['Adventure', 'RPG']"
1263370,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
397950,"['Action', 'Indie']"
952070,['Action']
1424720,"['Adventure', 'Indie']"
1656780,"['RPG', 'Strategy']"
1635450,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation']"
514920,"['Indie', 'Racing']"
1016960,[]
528200,['Video Production']
483980,"['Adventure', 'Indie']"
245470,"['Indie', 'Simulation', 'Strategy']"
1240440,"['Action', 'Free To Play']"
102840,"['Action', 'Adventure', 'Indie']"
306020,"['Action', 'Strategy']"
1097840,"['Action', 'Adventure']"
304930,"['Action', 'Adventure', 'Casual', 'Indie', 'Free To Play']"
289500,['Strategy']
254200,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
613880,['Simulation']
982150,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
621220,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']"
16900,"['Action', 'Indie', 'Simulation', 'Early Access']"
684410,"['Simulation', 'Strategy']"
1151340,['RPG']
657200,['Simulation']
1016920,"['Action', 'Casual', 'Indie']"
1592670,['Action']
368360,"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']"
571260,['Action']
656600,"['Action', 'Casual', 'Indie']"
388750,['Action']
885970,['Strategy']
7940,['Action']
1531720,[]
1497950,['Action']
